dataset_id,folder,state,tax_year,level,filing_status,primary_name,spouse_name,dependents,total_income,agi,taxable_income,total_tax,refund,amount_owed,state_tax,effective_rate,obbba_total,medicare_surtax,is_tipped,has_car_loan,is_senior
DS_1718,Dataset_1718_NY_2024_L3,NY,2024,3,mfj,Lori Walker,Andrew Walker,3,266688.56,265510.68,218718.68,34999.23,0.0,9615.23,13827.39,13.18,0,66.0,False,False,False
DS_1719,Dataset_1719_NY_2025_L3,NY,2025,3,single,Tyler Dunn,N/A,0,318311.85,312713.67,274518.67,69574.57,0.0,25392.57,18754.27,22.25,4095.39,940.21,True,False,False
DS_1720,Dataset_1720_CA_2020_L2,CA,2020,2,hoh,Jessica Taylor,N/A,1,148414.86,145933.29,119296.29,24232.26,0.0,7224.26,7491.83,16.61,0,0.0,False,False,False
DS_1721,Dataset_1721_TX_2024_L1,TX,2024,1,single,Jacqueline Jackson,N/A,1,71094.92,71094.92,56494.92,5481.88,3014.12,0.0,0.0,7.71,0,0.0,False,False,False
DS_1722,Dataset_1722_CA_2021_L3,CA,2021,3,single,Kimberly Sims,N/A,1,104118.89,101353.81,80975.81,16793.34,0.0,9545.34,5509.87,16.57,0,0.0,False,False,False
DS_1723,Dataset_1723_TX_2020_L3,TX,2020,3,mfj,Cheyenne Padilla,Kyle Padilla,2,259266.48,258266.42,218529.42,38619.41,1530.59,0.0,0.0,14.95,0,13.23,False,False,False
DS_1724,Dataset_1724_TX_2021_L2,TX,2021,2,mfj,Eric Morris,Carrie Morris,1,177876.7,177336.56,145187.56,22868.55,0.0,2240.55,0.0,12.9,0,0.0,False,False,False
DS_1725,Dataset_1725_CA_2023_L2,CA,2023,2,hoh,Lynn Curtis,N/A,3,78842.62,75743.94,46171.94,6197.36,0.0,3437.36,1370.77,8.18,0,0.0,False,False,False
DS_1726,Dataset_1726_NY_2021_L3,NY,2021,3,mfj,Anna Guzman,Robert Guzman,0,153106.19,147724.87,106979.87,25795.21,0.0,17047.21,6909.62,17.46,0,0.0,False,False,False
DS_1727,Dataset_1727_NY_2023_L3,NY,2023,3,mfj,Jennifer Snyder,Kathryn Snyder,4,407173.45,405927.05,359611.05,69182.88,0.0,7278.88,22819.13,17.04,0,1333.43,False,False,False
DS_1728,Dataset_1728_NY_2021_L1,NY,2021,1,single,Ryan Buchanan,N/A,0,56170.43,56170.43,43620.43,5344.99,1387.01,0.0,2484.37,9.52,0,0.0,False,False,False
DS_1729,Dataset_1729_TX_2025_L1,TX,2025,1,single,Adam Allen,N/A,0,77030.47,59273.01,41523.01,4744.26,4457.74,0.0,0.0,8.0,17757.46,0.0,False,False,True
DS_1730,Dataset_1730_FL_2025_L2,FL,2025,2,mfj,Nicole Landry,Holly Landry,3,117735.28,115723.02,78526.02,6370.64,7613.36,0.0,0.0,5.51,0,0.0,False,False,False
DS_1731,Dataset_1731_IL_2022_L2,IL,2022,2,single,Brandon Sloan,N/A,1,85898.17,84121.8,66142.8,11721.15,0.0,4581.15,3904.15,13.93,0,0.0,False,False,False
DS_1732,Dataset_1732_FL_2023_L2,FL,2023,2,single,Lisa Taylor,N/A,1,101926.51,99609.62,79200.62,15365.43,0.0,7193.43,0.0,15.43,0,0.0,False,False,False
DS_1733,Dataset_1733_TX_2023_L2,TX,2023,2,single,Sharon May,N/A,1,100059.76,98276.61,79378.61,14337.09,0.0,5613.09,0.0,14.59,0,0.0,False,False,False
DS_1734,Dataset_1734_IL_2023_L3,IL,2023,3,mfj,Kelly Griffith,Victoria Griffith,1,267153.27,265670.17,217393.17,39972.17,0.0,14612.17,12760.86,15.05,0,31.62,False,False,False
DS_1735,Dataset_1735_CA_2025_L3,CA,2025,3,mfj,Bruce Gonzalez,Alice Gonzalez,3,315978.62,315047.59,269641.59,46183.12,0.0,257.12,21400.31,14.66,0,513.08,False,False,False
DS_1736,Dataset_1736_IL_2023_L1,IL,2023,1,single,Benjamin Richardson,N/A,1,72700.0,72700.0,58850.0,6254.5,2469.5,0.0,3338.78,8.6,0,0.0,False,False,False
DS_1737,Dataset_1737_FL_2025_L1,FL,2025,1,single,Nancy Chase,N/A,1,75137.16,62308.23,44558.23,2908.49,6107.51,0.0,0.0,4.67,12828.93,0.0,False,False,True
DS_1738,Dataset_1738_IL_2025_L1,IL,2025,1,mfj,Cheryl Ellis,Beth Ellis,0,75700.0,75700.0,44200.0,4827.0,4257.0,0.0,3487.28,6.38,0,0.0,False,False,False
DS_1739,Dataset_1739_FL_2022_L2,FL,2022,2,single,Thomas Larson,N/A,1,107013.87,104049.56,82707.56,17741.28,0.0,10217.28,0.0,17.05,0,0.0,False,False,False
DS_1740,Dataset_1740_TX_2020_L1,TX,2020,1,mfj,Kyle Steele,Jennifer Steele,0,43700.0,43700.0,18900.0,1890.0,3354.0,0.0,0.0,4.32,0,0.0,False,False,False
DS_1741,Dataset_1741_NY_2020_L3,NY,2020,3,mfj,Amber Dorsey,Lisa Dorsey,4,258892.16,257740.69,215742.69,34240.19,3225.81,0.0,13361.19,13.28,0,0.0,False,False,False
DS_1742,Dataset_1742_IL_2020_L2,IL,2020,2,mfj,Willie Woodward,Sara Woodward,2,121515.46,118019.67,83323.67,12902.79,0.0,4394.79,5322.22,10.93,0,0.0,False,False,False
DS_1743,Dataset_1743_NY_2024_L1,NY,2024,1,mfj,Teresa Hanna,Stephanie Hanna,0,61700.0,61700.0,32500.0,3436.0,3968.0,0.0,2178.25,5.57,0,0.0,False,False,False
DS_1744,Dataset_1744_FL_2023_L3,FL,2023,3,single,Todd Glass,N/A,2,193421.89,192481.6,171069.6,32337.28,0.0,7825.28,0.0,16.8,0,0.0,False,False,False
DS_1745,Dataset_1745_CA_2024_L3,CA,2024,3,hoh,Justin Johnston,N/A,2,214645.74,209883.61,168158.61,37723.99,0.0,19611.99,13398.94,17.97,0,42.66,False,False,False
DS_1746,Dataset_1746_NY_2024_L3,NY,2024,3,mfj,Krista Cameron,Monica Cameron,3,175006.75,169702.59,125486.59,22321.37,0.0,6721.37,8118.39,13.15,0,0.0,False,False,False
DS_1747,Dataset_1747_NY_2022_L2,NY,2022,2,single,Savannah Long,N/A,3,64444.29,63677.62,48557.62,1833.02,4298.98,0.0,2897.27,2.88,0,0.0,False,False,False
DS_1748,Dataset_1748_IL_2022_L1,IL,2022,1,mfj,Ian Hill,Craig Hill,0,60600.0,60600.0,34700.0,3753.0,3519.0,0.0,2739.83,6.19,0,0.0,False,False,False
DS_1749,Dataset_1749_CA_2023_L3,CA,2023,3,mfj,Blake Yang,Bryan Yang,3,203409.21,199958.81,156653.81,25979.64,0.0,6555.64,10697.05,12.99,0,0.0,False,False,False
DS_1750,Dataset_1750_CA_2023_L3,CA,2023,3,single,Jasmine Trevino,N/A,2,194381.27,191189.99,163845.99,35105.61,0.0,15377.61,13824.37,18.36,0,0.0,False,False,False
DS_1751,Dataset_1751_IL_2025_L2,IL,2025,2,mfj,Tiffany David,Timothy David,2,77914.59,75098.5,35626.5,5632.18,0.0,2680.18,3197.63,7.5,0,0.0,False,False,False
DS_1752,Dataset_1752_NY_2024_L1,NY,2024,1,single,Lisa Dennis,N/A,0,36700.0,36700.0,22100.0,2420.0,516.0,0.0,1413.5,6.59,0,0.0,False,False,False
DS_1753,Dataset_1753_IL_2025_L1,IL,2025,1,mfj,Jenna Wu,William Wu,0,72500.0,72500.0,41000.0,4443.0,4257.0,0.0,3328.88,6.13,0,0.0,False,False,False
DS_1754,Dataset_1754_CA_2022_L1,CA,2022,1,single,Joanne Hampton,N/A,1,34900.0,34900.0,21950.0,428.5,2363.5,0.0,0,1.23,0,0.0,False,False,False
DS_1755,Dataset_1755_FL_2021_L1,FL,2021,1,mfj,Lori Phillips,Deborah Phillips,0,63800.0,63800.0,38700.0,4246.0,3410.0,0.0,0.0,6.66,0,0.0,False,False,False
DS_1756,Dataset_1756_NY_2022_L3,NY,2022,3,single,Michael Hoffman,N/A,3,277449.48,276382.38,247494.38,60924.86,0.0,18090.86,15985.04,22.04,0,614.64,False,False,False
DS_1757,Dataset_1757_IL_2024_L2,IL,2024,2,single,Tony Sanders,N/A,1,97347.03,94321.61,71156.61,14758.29,0.0,8518.29,4409.04,15.65,0,0.0,False,False,False
DS_1758,Dataset_1758_CA_2022_L2,CA,2022,2,single,Christopher Caldwell,N/A,1,122940.88,121196.17,103307.17,20118.65,0.0,4614.65,7355.21,16.6,0,0.0,False,False,False
DS_1759,Dataset_1759_FL_2024_L3,FL,2024,3,mfj,Crystal Sullivan,Carolyn Sullivan,1,338565.0,337493.43,292288.43,57086.57,0.0,8578.57,0.0,16.91,0,709.21,False,False,False
DS_1760,Dataset_1760_FL_2023_L3,FL,2023,3,mfj,Allen Long,Jessica Long,4,204482.46,203992.07,168968.07,20768.77,16015.23,0.0,0.0,10.18,0,0.0,False,False,False
DS_1761,Dataset_1761_TX_2021_L1,TX,2021,1,single,Holly Rasmussen,N/A,0,25500.0,25500.0,12950.0,1355.0,685.0,0.0,0.0,5.31,0,0.0,False,False,False
DS_1762,Dataset_1762_CA_2021_L3,CA,2021,3,mfj,Nathan Kidd,Mary Kidd,4,249695.5,248332.72,202878.72,31758.44,0.0,8334.44,15155.56,12.79,0,0.0,False,False,False
DS_1763,Dataset_1763_TX_2021_L1,TX,2021,1,single,Angelica Cowan,N/A,1,71200.0,71200.0,58650.0,5051.5,3492.5,0.0,0.0,7.09,0,0.0,False,False,False
DS_1764,Dataset_1764_TX_2023_L1,TX,2023,1,single,Jennifer Avila,N/A,1,68600.0,68600.0,54750.0,5352.5,2879.5,0.0,0.0,7.8,0,0.0,False,False,False
DS_1765,Dataset_1765_FL_2025_L1,FL,2025,1,mfj,Joshua Hawkins,Leah Hawkins,1,63599.59,42400.0,9300.0,0.0,7632.0,0.0,0.0,0.0,21199.59,0.0,False,False,True
DS_1766,Dataset_1766_FL_2021_L2,FL,2021,2,single,Andrea Wood,N/A,2,156793.55,153930.91,131591.91,29228.33,0.0,12076.33,0.0,18.99,0,0.0,False,False,False
DS_1767,Dataset_1767_TX_2024_L3,TX,2024,3,single,Christy Brooks,N/A,2,82722.8,80297.6,58831.6,8846.34,0.0,3350.34,0.0,11.02,0,0.0,False,False,False
DS_1768,Dataset_1768_CA_2023_L1,CA,2023,1,single,Dennis Bryan,N/A,0,76500.0,76500.0,62650.0,9090.5,89.5,0.0,3238.74,11.88,0,0.0,False,False,False
DS_1769,Dataset_1769_CA_2020_L2,CA,2020,2,hoh,Daniel Mcguire,N/A,3,80913.25,79728.63,57724.63,3416.66,4011.34,0.0,1609.85,4.29,0,0.0,False,False,False
DS_1770,Dataset_1770_NY_2022_L3,NY,2022,3,mfj,Bethany Rodriguez,Jennifer Rodriguez,0,233665.7,233075.82,198365.82,36458.55,4615.45,0.0,11881.3,15.64,0,0.0,False,False,False
DS_1771,Dataset_1771_TX_2023_L3,TX,2023,3,single,James Brooks,N/A,2,236117.27,235364.79,210275.79,45609.17,0.0,7307.17,0.0,19.38,0,233.96,False,False,False
DS_1772,Dataset_1772_IL_2020_L1,IL,2020,1,mfj,Paul Patterson,Elizabeth Patterson,0,68400.0,68400.0,43600.0,4837.0,3371.0,0.0,3125.93,7.07,0,0.0,False,False,False
DS_1773,Dataset_1773_CA_2020_L1,CA,2020,1,mfj,Nicole Hernandez,Joshua Hernandez,1,46920.48,46920.48,22120.48,259.46,5284.54,0.0,0,0.55,0,0.0,False,False,False
DS_1774,Dataset_1774_NY_2024_L1,NY,2024,1,mfj,Joseph Hardy,Kyle Hardy,0,28800.0,28800.0,0,0.0,2304.0,0.0,510.0,0.0,0,0.0,False,False,False
DS_1775,Dataset_1775_IL_2025_L3,IL,2025,3,hoh,Jaime Weaver,N/A,3,122023.09,117595.74,81436.74,13345.79,0.0,6493.79,5301.24,11.35,0,0.0,False,False,False
DS_1776,Dataset_1776_NY_2024_L2,NY,2024,2,single,Stephanie Davila,N/A,2,145301.05,142231.62,118942.62,23727.6,0.0,7727.6,7485.65,16.68,0,0.0,False,False,False
DS_1777,Dataset_1777_CA_2024_L3,CA,2024,3,hoh,Glenda Larson,N/A,1,118921.33,115654.22,84505.22,16484.36,0.0,8276.36,4675.88,14.25,0,0.0,False,False,False
DS_1778,Dataset_1778_IL_2025_L2,IL,2025,2,mfj,Nicholas Flynn,Becky Flynn,3,170680.91,162386.26,118573.26,18012.69,0.0,5023.69,7583.73,11.09,3945.37,0.0,False,False,False
DS_1779,Dataset_1779_TX_2025_L1,TX,2025,1,mfj,Rebecca Cook,Kristi Cook,1,70700.0,61583.02,30083.02,932.96,7551.04,0.0,0.0,1.51,9116.98,0.0,False,True,False
DS_1780,Dataset_1780_FL_2023_L2,FL,2023,2,single,Robert Wheeler,N/A,2,103388.2,100893.42,79980.42,13892.76,0.0,5852.76,0.0,13.77,0,0.0,False,False,False
DS_1781,Dataset_1781_FL_2025_L2,FL,2025,2,single,Tim Green,N/A,1,74230.4,65764.3,41033.3,7417.7,0.0,4305.7,0.0,11.28,6000,0.0,False,False,True
DS_1782,Dataset_1782_FL_2024_L2,FL,2024,2,single,Rachel Russell,N/A,3,101877.34,97668.57,71153.57,13124.33,0.0,8300.33,0.0,13.44,0,0.0,False,False,False
DS_1783,Dataset_1783_FL_2022_L3,FL,2022,3,single,Donna Singleton,N/A,4,235127.19,234301.04,209012.04,42716.75,0.0,5162.75,0.0,18.23,0,249.09,False,False,False
DS_1784,Dataset_1784_IL_2021_L2,IL,2021,2,mfj,Whitney Mueller,Sarah Mueller,1,213716.12,213261.56,181372.56,32030.53,0.0,3406.53,10166.63,15.02,0,0.0,False,False,False
DS_1785,Dataset_1785_FL_2021_L3,FL,2021,3,single,Jessica Morgan,N/A,2,165138.85,162051.22,138574.22,31804.07,0.0,15036.07,0.0,19.63,0,0.0,False,False,False
DS_1786,Dataset_1786_TX_2022_L3,TX,2022,3,single,Stephanie Austin,N/A,2,124468.15,121275.16,99286.16,20050.17,0.0,10870.17,0.0,16.53,0,0.0,False,False,False
DS_1787,Dataset_1787_IL_2021_L1,IL,2021,1,single,Christopher Hamilton,N/A,0,61900.0,61900.0,49350.0,6605.5,822.5,0.0,2934.11,10.67,0,0.0,False,False,False
DS_1788,Dataset_1788_FL_2022_L3,FL,2022,3,single,Melissa Scott,N/A,4,208002.79,207498.32,187013.32,33448.12,3225.88,0.0,0.0,16.12,0,13.42,False,False,False
DS_1789,Dataset_1789_CA_2023_L1,CA,2023,1,mfj,Stacey Sullivan,Lisa Sullivan,0,61500.0,61500.0,33800.0,3616.0,3764.0,0.0,678.16,5.88,0,0.0,False,False,False
DS_1790,Dataset_1790_NY_2023_L2,NY,2023,2,mfj,Michael Thompson,Katrina Thompson,3,85641.82,84126.28,52136.28,3031.07,4456.93,0.0,3411.7,3.6,0,0.0,False,False,False
DS_1791,Dataset_1791_CA_2025_L1,CA,2025,1,single,Ryan Lambert,N/A,1,51625.81,37400.0,19650.0,0.0,6195.0,0.0,729.06,0.0,14225.81,0.0,False,False,True
DS_1792,Dataset_1792_IL_2025_L2,IL,2025,2,single,Bill Miller,N/A,3,108498.35,92606.41,67254.41,9893.85,0.0,2844.85,4683.02,10.68,12500,0.0,False,False,False
DS_1793,Dataset_1793_NY_2023_L1,NY,2023,1,single,Matthew Ramirez,N/A,1,66100.0,66100.0,52250.0,4802.5,3129.5,0.0,3030.5,7.27,0,0.0,False,False,False
DS_1794,Dataset_1794_TX_2021_L3,TX,2021,3,hoh,Danielle Gould,N/A,2,251023.42,249749.89,211928.89,50187.33,0.0,25659.33,0.0,20.1,0,370.17,False,False,False
DS_1795,Dataset_1795_IL_2024_L1,IL,2024,1,mfj,James Stewart,Misty Stewart,1,46900.0,46900.0,17700.0,0.0,5628.0,0.0,162.28,0.0,0,0.0,False,False,False
DS_1796,Dataset_1796_FL_2022_L3,FL,2022,3,mfj,Grant Knight,Jeffrey Knight,2,441165.98,439870.08,394615.08,88920.29,0.0,13526.29,0.0,20.22,0,1638.65,False,False,False
DS_1797,Dataset_1797_IL_2024_L1,IL,2024,1,single,Justin Fisher,N/A,0,62662.2,62662.2,48062.2,5626.68,1813.32,0.0,2971.84,8.98,0,0.0,False,False,False
DS_1798,Dataset_1798_CA_2020_L1,CA,2020,1,single,Andrew Gonzalez,N/A,0,64300.0,64300.0,51900.0,7208.0,508.0,0.0,2230.68,11.21,0,0.0,False,False,False
DS_1799,Dataset_1799_NY_2021_L3,NY,2021,3,single,Ricardo Rhodes,N/A,3,236544.65,235094.39,203569.39,48117.38,0.0,25733.38,13156.82,20.47,0,247.66,False,False,False
DS_1800,Dataset_1800_CA_2024_L3,CA,2024,3,mfj,Janice Miller,Ashley Miller,3,212904.08,210859.24,169638.24,25516.09,0.0,1740.09,11710.79,12.1,0,0.0,False,False,False
DS_1801,Dataset_1801_NY_2021_L1,NY,2021,1,single,Rachel Griffin,N/A,0,58300.0,58300.0,45750.0,5813.5,1182.5,0.0,2601.5,9.97,0,0.0,False,False,False
DS_1802,Dataset_1802_TX_2022_L3,TX,2022,3,single,Sally Arellano,N/A,3,279622.98,278367.38,246664.38,61120.36,0.0,20926.36,0.0,21.96,0,623.64,False,False,False
DS_1803,Dataset_1803_FL_2025_L3,FL,2025,3,single,Erica Krueger,N/A,1,130973.5,106882.79,80857.79,17761.77,0.0,8802.77,0.0,16.62,20461.18,0.0,True,False,False
DS_1804,Dataset_1804_FL_2025_L1,FL,2025,1,single,Rhonda Grant,N/A,0,63843.63,58300.0,42550.0,4867.5,2793.5,0.0,0.0,8.35,5543.63,0.0,False,False,False
DS_1805,Dataset_1805_IL_2021_L2,IL,2021,2,mfj,Gloria Case,Brandon Case,3,226552.65,226239.51,196462.51,29419.29,3012.71,0.0,10549.17,13.0,0,0.0,False,False,False
DS_1806,Dataset_1806_IL_2025_L2,IL,2025,2,hoh,Drew Barnes,N/A,1,78475.07,77365.62,50599.62,5750.85,1557.15,0.0,3569.72,7.43,0,0.0,False,False,False
DS_1807,Dataset_1807_FL_2024_L2,FL,2024,2,single,Christopher Perry,N/A,1,63237.1,62219.77,44739.77,5171.43,588.57,0.0,0.0,8.31,0,0.0,False,False,False
DS_1808,Dataset_1808_IL_2024_L3,IL,2024,3,single,Justin Higgins,N/A,2,111999.59,109838.12,89119.12,14982.15,0.0,5790.15,5047.17,13.64,0,0.0,False,False,False
DS_1809,Dataset_1809_NY_2024_L2,NY,2024,2,mfj,Cody Bell,Mary Bell,2,95543.15,92710.18,55490.18,7860.77,0.0,1368.77,3883.81,8.48,0,0.0,False,False,False
DS_1810,Dataset_1810_IL_2022_L3,IL,2022,3,mfj,Lauren Wilson,Caitlin Wilson,4,372664.11,371698.17,331371.17,62168.91,0.0,14392.91,17619.43,16.73,0,1036.95,False,False,False
DS_1811,Dataset_1811_CA_2023_L2,CA,2023,2,mfj,Miranda Thompson,Dwayne Thompson,1,93664.22,90464.79,53707.79,10403.78,0.0,4739.78,1828.59,11.5,0,0.0,False,False,False
DS_1812,Dataset_1812_IL_2024_L1,IL,2024,1,mfj,Karen Diaz,Danielle Diaz,0,73700.0,73700.0,44500.0,4876.0,3968.0,0.0,3388.28,6.62,0,0.0,False,False,False
DS_1813,Dataset_1813_FL_2023_L2,FL,2023,2,mfj,Katherine Wells,Jeffrey Wells,2,249349.72,248574.13,209290.13,34580.81,0.0,7108.81,0.0,13.91,0,0.0,False,False,False
DS_1814,Dataset_1814_CA_2020_L2,CA,2020,2,mfj,Donald White,Elizabeth White,2,74426.82,73522.04,46161.04,2953.89,4378.11,0.0,1124.4,4.02,0,0.0,False,False,False
DS_1815,Dataset_1815_FL_2022_L2,FL,2022,2,mfj,Marc Rowe,Andrew Rowe,3,145096.33,142005.28,107354.28,15034.04,837.96,0.0,0.0,10.59,0,0.0,False,False,False
DS_1816,Dataset_1816_NY_2024_L3,NY,2024,3,mfj,Robert Bowers,Michael Bowers,1,194457.02,191286.61,150015.61,27450.25,0.0,8214.25,9373.95,14.35,0,0.0,False,False,False
DS_1817,Dataset_1817_TX_2021_L2,TX,2021,2,single,Sarah Scott,N/A,1,82475.48,80080.59,60750.59,11153.41,0.0,5549.41,0.0,13.93,0,0.0,False,False,False
DS_1818,Dataset_1818_NY_2024_L1,NY,2024,1,single,Jonathon Wright,N/A,0,57797.22,57797.22,43197.22,4951.67,1972.33,0.0,2573.85,8.57,0,0.0,False,False,False
DS_1819,Dataset_1819_NY_2022_L1,NY,2022,1,mfj,Nicole Farley,Eileen Farley,0,55200.0,55200.0,29300.0,3105.0,3519.0,0.0,1820.75,5.62,0,0.0,False,False,False
DS_1820,Dataset_1820_IL_2020_L1,IL,2020,1,single,Jessica Jackson,N/A,0,28400.0,28400.0,16000.0,1722.5,549.5,0.0,1275.86,6.07,0,0.0,False,False,False
DS_1821,Dataset_1821_TX_2025_L2,TX,2025,2,mfj,Roger Long,Carlos Long,3,147032.0,144525.2,105928.2,11545.79,5974.21,0.0,0.0,7.99,0,0.0,False,False,False
DS_1822,Dataset_1822_TX_2025_L2,TX,2025,2,single,Steven Thompson,N/A,2,100211.53,92295.12,64837.12,11636.37,0.0,5588.37,0.0,12.61,4487.31,0.0,False,False,True
DS_1823,Dataset_1823_CA_2021_L3,CA,2021,3,mfj,Susan Poole,John Poole,3,124807.63,121005.08,85140.08,8232.91,0.0,216.91,3729.04,6.8,0,0.0,False,False,False
DS_1824,Dataset_1824_IL_2020_L1,IL,2020,1,mfj,Mary Lynch,Megan Lynch,1,44800.0,44800.0,20000.0,5.0,5371.0,0.0,1069.45,0.01,0,0.0,False,False,False
DS_1825,Dataset_1825_FL_2025_L3,FL,2025,3,single,Brad Wallace,N/A,2,252215.42,249745.75,223291.75,48382.24,0.0,5906.24,0.0,19.37,1752.99,382.51,False,False,False
DS_1826,Dataset_1826_IL_2022_L3,IL,2022,3,single,Roy Taylor,N/A,4,196258.58,192033.45,160426.45,32788.11,0.0,16948.11,8855.97,17.07,0,0.0,False,False,False
DS_1827,Dataset_1827_FL_2020_L1,FL,2020,1,mfj,James Molina,Jessica Molina,0,53800.0,53800.0,29000.0,3085.0,3371.0,0.0,0.0,5.73,0,0.0,False,False,False
DS_1828,Dataset_1828_CA_2024_L3,CA,2024,3,mfj,Paul Roberts,Christina Roberts,0,153747.9,149762.02,109278.02,22118.91,0.0,7014.91,6149.56,14.77,0,0.0,False,False,False
DS_1829,Dataset_1829_IL_2021_L1,IL,2021,1,mfj,Amber White,Carlos White,0,54088.36,54088.36,28988.36,3080.6,3339.4,0.0,2417.5,5.7,0,0.0,False,False,False
DS_1830,Dataset_1830_CA_2024_L2,CA,2024,2,hoh,Ashley Burgess,N/A,2,119201.33,116194.35,85781.35,14244.86,0.0,5328.86,4685.84,12.26,0,0.0,False,False,False
DS_1831,Dataset_1831_CA_2023_L1,CA,2023,1,mfj,Kimberly Melendez,Joseph Melendez,1,82700.0,82700.0,55000.0,4160.0,9072.0,0.0,1508.84,5.03,0,0.0,False,False,False
DS_1832,Dataset_1832_FL_2022_L2,FL,2022,2,mfj,Eric Monroe,Tamara Monroe,1,90703.78,88783.79,57448.79,8322.84,0.0,786.84,0.0,9.37,0,0.0,False,False,False
DS_1833,Dataset_1833_CA_2021_L2,CA,2021,2,single,Carrie Rose,N/A,2,117681.47,113656.52,89712.52,18901.89,0.0,11857.89,6613.76,16.63,0,0.0,False,False,False
DS_1834,Dataset_1834_IL_2025_L1,IL,2025,1,mfj,Jessica Adams,Ethan Adams,0,70100.0,70100.0,38600.0,4155.0,4257.0,0.0,3210.08,5.93,0,0.0,False,False,False
DS_1835,Dataset_1835_CA_2022_L3,CA,2022,3,mfj,Patricia Rowe,Carol Rowe,4,375214.98,374729.36,341576.36,63821.29,818.71,0.0,26910.45,17.03,0,1082.62,False,False,False
DS_1836,Dataset_1836_NY_2023_L1,NY,2023,1,single,Jody Wilson,N/A,1,78900.0,78900.0,65050.0,7618.5,1849.5,0.0,3734.5,9.66,0,0.0,False,False,False
DS_1837,Dataset_1837_NY_2023_L2,NY,2023,2,mfj,Madeline Hogan,Megan Hogan,2,111504.11,109931.77,77780.77,8038.36,5961.64,0.0,4831.0,7.31,0,0.0,False,False,False
DS_1838,Dataset_1838_CA_2024_L1,CA,2024,1,single,Raymond Barry,N/A,0,84200.0,84200.0,69600.0,10365.0,3107.0,0.0,3954.84,12.31,0,0.0,False,False,False
DS_1839,Dataset_1839_FL_2024_L1,FL,2024,1,mfj,Christopher Moore,Jason Moore,0,62800.0,62800.0,33600.0,3568.0,3968.0,0.0,0.0,5.68,0,0.0,False,False,False
DS_1840,Dataset_1840_TX_2024_L3,TX,2024,3,single,Jacqueline Kim,N/A,0,201425.59,200013.56,177010.56,38349.08,0.0,13565.08,0.0,19.17,0,0.0,False,False,False
DS_1841,Dataset_1841_NY_2020_L1,NY,2020,1,single,Amanda Smith,N/A,0,50829.03,50829.03,38429.03,4413.98,1598.02,0.0,2190.6,8.68,0,0.0,False,False,False
DS_1842,Dataset_1842_NY_2025_L3,NY,2025,3,hoh,Lori Griffin,N/A,2,134747.68,129068.87,89367.87,19793.54,0.0,13481.54,6285.26,15.34,0.0,0.0,False,True,False
DS_1843,Dataset_1843_FL_2023_L2,FL,2023,2,mfj,Tina Phillips,Diana Phillips,1,228591.23,228230.15,195137.15,32355.08,0.0,387.08,0.0,14.18,0,0.0,False,False,False
DS_1844,Dataset_1844_NY_2020_L3,NY,2020,3,single,Kelly Ross,N/A,1,167597.17,166178.49,145646.49,29872.02,0.0,10096.02,8922.46,17.98,0,0.0,False,False,False
DS_1845,Dataset_1845_NY_2025_L3,NY,2025,3,mfj,Daniel Campbell,Lance Campbell,2,308912.51,305578.18,261881.18,46239.77,2789.23,0.0,16382.5,15.13,2517.71,461.05,False,False,False
DS_1846,Dataset_1846_IL_2024_L3,IL,2024,3,single,Tamara Mathis,N/A,1,285295.86,284124.53,252029.53,61602.58,0.0,18878.58,13804.29,21.68,0,674.83,False,False,False
DS_1847,Dataset_1847_TX_2021_L3,TX,2021,3,single,Crystal Olson,N/A,2,238144.95,237476.29,214939.29,51389.46,0.0,10711.46,0.0,21.64,0,279.13,False,False,False
DS_1848,Dataset_1848_NY_2024_L2,NY,2024,2,hoh,Tanya Barber,N/A,1,61571.61,60493.73,35542.73,4089.88,1346.12,0.0,2462.53,6.76,0,0.0,False,False,False
DS_1849,Dataset_1849_FL_2025_L2,FL,2025,2,single,Janice Parker,N/A,2,107245.65,91633.2,67072.2,11494.79,0.0,4212.79,0.0,12.54,12500,0.0,False,False,False
DS_1850,Dataset_1850_IL_2024_L3,IL,2024,3,mfj,Alicia Harrington,Sandra Harrington,4,291573.86,290730.33,248931.33,39797.96,0.0,6713.96,13611.53,13.69,0,282.37,False,False,False
DS_1851,Dataset_1851_TX_2021_L2,TX,2021,2,mfj,Michael Alvarez,Michael Alvarez,1,97597.6,96139.5,66911.5,7547.58,1596.42,0.0,0.0,7.85,0,0.0,False,False,False
DS_1852,Dataset_1852_FL_2025_L3,FL,2025,3,single,Lisa Myers,N/A,4,235027.31,215278.81,177195.81,37416.92,0.0,18130.92,0.0,17.38,14808.52,212.98,True,False,False
DS_1853,Dataset_1853_TX_2021_L3,TX,2021,3,single,Vanessa Moore,N/A,3,145396.51,143243.94,124599.94,20830.12,0.0,2830.12,0.0,14.54,0,0.0,False,False,False
DS_1854,Dataset_1854_CA_2024_L1,CA,2024,1,mfj,Robert Guerrero,Daniel Guerrero,0,71900.0,71900.0,42700.0,4660.0,3968.0,0.0,1094.16,6.48,0,0.0,False,False,False
DS_1855,Dataset_1855_NY_2021_L3,NY,2021,3,mfj,Michele Conley,James Conley,4,384573.37,383428.93,341235.93,73919.02,0.0,15287.02,21278.01,19.28,0,1130.64,False,False,False
